lon,lat,t,anom
238.875,-34.875,2018-01-27,2.7799999713897705
239.125,-34.875,2018-01-27,2.9800000190734863
239.375,-34.875,2018-01-27,3.0999999046325684
239.625,-34.875,2018-01-27,3.1700000762939453
239.875,-34.875,2018-01-27,3.200000047683716
240.125,-34.875,2018-01-27,3.190000057220459
240.375,-34.875,2018-01-27,3.180000066757202
240.625,-34.875,2018-01-27,3.0799999237060547
240.875,-34.875,2018-01-27,2.9100000858306885
241.125,-34.875,2018-01-27,2.75
241.375,-34.875,2018-01-27,2.7200000286102295
241.625,-34.875,2018-01-27,2.799999952316284
241.875,-34.875,2018-01-27,3.009999990463257
242.125,-34.875,2018-01-27,3.200000047683716
242.375,-34.875,2018-01-27,3.309999942779541
242.625,-34.875,2018-01-27,3.309999942779541
242.875,-34.875,2018-01-27,3.319999933242798
243.125,-34.875,2018-01-27,3.3499999046325684
243.375,-34.875,2018-01-27,3.4800000190734863
243.625,-34.875,2018-01-27,3.6700000762939453
243.875,-34.875,2018-01-27,3.8299999237060547
244.125,-34.875,2018-01-27,3.9200000762939453
244.375,-34.875,2018-01-27,3.950000047683716
244.625,-34.875,2018-01-27,3.9000000953674316
244.875,-34.875,2018-01-27,3.880000114440918
245.125,-34.875,2018-01-27,3.890000104904175
245.375,-34.875,2018-01-27,3.940000057220459
245.625,-34.875,2018-01-27,4
245.875,-34.875,2018-01-27,4.110000133514404
246.125,-34.875,2018-01-27,4.230000019073486
246.375,-34.875,2018-01-27,4.25
246.625,-34.875,2018-01-27,4.210000038146973
246.875,-34.875,2018-01-27,4.199999809265137
247.125,-34.875,2018-01-27,4.199999809265137
247.375,-34.875,2018-01-27,4.139999866485596
247.625,-34.875,2018-01-27,4.079999923706055
247.875,-34.875,2018-01-27,4.03000020980835
248.125,-34.875,2018-01-27,3.950000047683716
248.375,-34.875,2018-01-27,3.880000114440918
248.625,-34.875,2018-01-27,3.819999933242798
248.875,-34.875,2018-01-27,3.7799999713897705
249.125,-34.875,2018-01-27,3.7699999809265137
249.375,-34.875,2018-01-27,3.819999933242798
249.625,-34.875,2018-01-27,3.9200000762939453
249.875,-34.875,2018-01-27,3.990000009536743
250.125,-34.875,2018-01-27,4.039999961853027
250.375,-34.875,2018-01-27,4.070000171661377
250.625,-34.875,2018-01-27,4.070000171661377
250.875,-34.875,2018-01-27,4.059999942779541
251.125,-34.875,2018-01-27,4.050000190734863
251.375,-34.875,2018-01-27,4.019999980926514
251.625,-34.875,2018-01-27,3.9700000286102295
251.875,-34.875,2018-01-27,3.890000104904175
252.125,-34.875,2018-01-27,3.7799999713897705
252.375,-34.875,2018-01-27,3.680000066757202
252.625,-34.875,2018-01-27,3.549999952316284
252.875,-34.875,2018-01-27,3.440000057220459
253.125,-34.875,2018-01-27,3.2899999618530273
253.375,-34.875,2018-01-27,3.1600000858306885
253.625,-34.875,2018-01-27,3.0799999237060547
253.875,-34.875,2018-01-27,3.069999933242798
254.125,-34.875,2018-01-27,3.130000114440918
254.375,-34.875,2018-01-27,3.2300000190734863
254.625,-34.875,2018-01-27,3.369999885559082
254.875,-34.875,2018-01-27,3.5199999809265137
255.125,-34.875,2018-01-27,3.5899999141693115
255.375,-34.875,2018-01-27,3.640000104904175
255.625,-34.875,2018-01-27,3.619999885559082
255.875,-34.875,2018-01-27,3.5899999141693115
256.125,-34.875,2018-01-27,3.5299999713897705
256.375,-34.875,2018-01-27,3.440000057220459
256.625,-34.875,2018-01-27,3.359999895095825
256.875,-34.875,2018-01-27,3.299999952316284
257.125,-34.875,2018-01-27,3.200000047683716
257.375,-34.875,2018-01-27,3.0899999141693115
257.625,-34.875,2018-01-27,3.009999990463257
257.875,-34.875,2018-01-27,2.9700000286102295
258.125,-34.875,2018-01-27,2.9700000286102295
258.375,-34.875,2018-01-27,2.9800000190734863
258.625,-34.875,2018-01-27,2.9800000190734863
258.875,-34.875,2018-01-27,2.9600000381469727
259.125,-34.875,2018-01-27,2.9100000858306885
259.375,-34.875,2018-01-27,2.819999933242798
259.625,-34.875,2018-01-27,2.680000066757202
259.875,-34.875,2018-01-27,2.490000009536743
260.125,-34.875,2018-01-27,2.240000009536743
260.375,-34.875,2018-01-27,2.0899999141693115
260.625,-34.875,2018-01-27,2.140000104904175
260.875,-34.875,2018-01-27,2.319999933242798
261.125,-34.875,2018-01-27,2.450000047683716
261.375,-34.875,2018-01-27,2.5
261.625,-34.875,2018-01-27,2.490000009536743
261.875,-34.875,2018-01-27,2.4000000953674316
262.125,-34.875,2018-01-27,2.380000114440918
262.375,-34.875,2018-01-27,2.4200000762939453
262.625,-34.875,2018-01-27,2.359999895095825
262.875,-34.875,2018-01-27,2.2799999713897705
263.125,-34.875,2018-01-27,2.2200000286102295
263.375,-34.875,2018-01-27,2.140000104904175
263.625,-34.875,2018-01-27,2.049999952316284
263.875,-34.875,2018-01-27,2.009999990463257
264.125,-34.875,2018-01-27,2.0299999713897705
264.375,-34.875,2018-01-27,2
264.625,-34.875,2018-01-27,1.8700000047683716
264.875,-34.875,2018-01-27,1.7200000286102295
265.125,-34.875,2018-01-27,1.5700000524520874
265.375,-34.875,2018-01-27,1.4900000095367432
265.625,-34.875,2018-01-27,1.4900000095367432
265.875,-34.875,2018-01-27,1.5700000524520874
266.125,-34.875,2018-01-27,1.6299999952316284
266.375,-34.875,2018-01-27,1.6399999856948853
266.625,-34.875,2018-01-27,1.5800000429153442
266.875,-34.875,2018-01-27,1.5399999618530273
267.125,-34.875,2018-01-27,1.5199999809265137
267.375,-34.875,2018-01-27,1.5399999618530273
267.625,-34.875,2018-01-27,1.590000033378601
267.875,-34.875,2018-01-27,1.7300000190734863
268.125,-34.875,2018-01-27,1.909999966621399
268.375,-34.875,2018-01-27,2.059999942779541
268.625,-34.875,2018-01-27,2.140000104904175
268.875,-34.875,2018-01-27,2.140000104904175
269.125,-34.875,2018-01-27,2.049999952316284
269.375,-34.875,2018-01-27,1.9500000476837158
269.625,-34.875,2018-01-27,1.8600000143051147
269.875,-34.875,2018-01-27,1.7799999713897705
270.125,-34.875,2018-01-27,1.7100000381469727
270.375,-34.875,2018-01-27,1.659999966621399
270.625,-34.875,2018-01-27,1.6699999570846558
270.875,-34.875,2018-01-27,1.7300000190734863
271.125,-34.875,2018-01-27,1.7400000095367432
271.375,-34.875,2018-01-27,1.649999976158142
271.625,-34.875,2018-01-27,1.5
271.875,-34.875,2018-01-27,1.350000023841858
272.125,-34.875,2018-01-27,1.2200000286102295
272.375,-34.875,2018-01-27,1.1299999952316284
272.625,-34.875,2018-01-27,1.0800000429153442
272.875,-34.875,2018-01-27,1.0199999809265137
273.875,-34.875,2018-01-27,1.0499999523162842
274.125,-34.875,2018-01-27,1.0800000429153442
274.375,-34.875,2018-01-27,1.0800000429153442
274.625,-34.875,2018-01-27,1.0499999523162842
302.125,-34.875,2018-01-27,2.869999885559082
302.375,-34.875,2018-01-27,2.450000047683716
302.625,-34.875,2018-01-27,2.0799999237060547
302.875,-34.875,2018-01-27,2.0899999141693115
303.125,-34.875,2018-01-27,2.140000104904175
303.375,-34.875,2018-01-27,1.9600000381469727
303.625,-34.875,2018-01-27,1.840000033378601
303.875,-34.875,2018-01-27,1.7799999713897705
304.125,-34.875,2018-01-27,1.6399999856948853
304.375,-34.875,2018-01-27,1.4700000286102295
304.625,-34.875,2018-01-27,1.2300000190734863
304.875,-34.875,2018-01-27,1.0499999523162842
307.125,-34.875,2018-01-27,1.0199999809265137
307.375,-34.875,2018-01-27,1.2200000286102295
307.625,-34.875,2018-01-27,1.440000057220459
307.875,-34.875,2018-01-27,1.7799999713897705
308.125,-34.875,2018-01-27,2.119999885559082
308.375,-34.875,2018-01-27,2.450000047683716
308.625,-34.875,2018-01-27,2.640000104904175
308.875,-34.875,2018-01-27,2.6500000953674316
309.125,-34.875,2018-01-27,2.369999885559082
309.375,-34.875,2018-01-27,1.809999942779541
309.625,-34.875,2018-01-27,1.4299999475479126
309.875,-34.875,2018-01-27,1.2699999809265137
310.125,-34.875,2018-01-27,1.4299999475479126
310.375,-34.875,2018-01-27,1.7200000286102295
310.625,-34.875,2018-01-27,1.9900000095367432
310.875,-34.875,2018-01-27,1.9800000190734863
311.125,-34.875,2018-01-27,1.6399999856948853
311.375,-34.875,2018-01-27,1.159999966621399
313.625,-34.875,2018-01-27,1.409999966621399
313.875,-34.875,2018-01-27,1.5499999523162842
314.125,-34.875,2018-01-27,1.2699999809265137
122.125,-34.625,2018-01-27,1.149999976158142
122.375,-34.625,2018-01-27,1.1799999475479126
122.625,-34.625,2018-01-27,1.1699999570846558
122.875,-34.625,2018-01-27,1.1200000047683716
123.125,-34.625,2018-01-27,1.1100000143051147
123.375,-34.625,2018-01-27,1.100000023841858
123.625,-34.625,2018-01-27,1.100000023841858
123.875,-34.625,2018-01-27,1.090000033378601
124.125,-34.625,2018-01-27,1.0800000429153442
124.375,-34.625,2018-01-27,1.100000023841858
124.625,-34.625,2018-01-27,1.1399999856948853
124.875,-34.625,2018-01-27,1.2300000190734863
125.125,-34.625,2018-01-27,1.3200000524520874
125.375,-34.625,2018-01-27,1.340000033378601
125.625,-34.625,2018-01-27,1.350000023841858
125.875,-34.625,2018-01-27,1.350000023841858
126.125,-34.625,2018-01-27,1.3799999952316284
126.375,-34.625,2018-01-27,1.5099999904632568
126.625,-34.625,2018-01-27,1.6100000143051147
126.875,-34.625,2018-01-27,1.5099999904632568
127.125,-34.625,2018-01-27,1.4299999475479126
127.375,-34.625,2018-01-27,1.409999966621399
127.625,-34.625,2018-01-27,1.4500000476837158
127.875,-34.625,2018-01-27,1.5299999713897705
128.125,-34.625,2018-01-27,1.5800000429153442
128.375,-34.625,2018-01-27,1.6299999952316284
128.625,-34.625,2018-01-27,1.6799999475479126
128.875,-34.625,2018-01-27,1.7300000190734863
129.125,-34.625,2018-01-27,1.8200000524520874
129.375,-34.625,2018-01-27,1.9500000476837158
129.625,-34.625,2018-01-27,2.1500000953674316
129.875,-34.625,2018-01-27,2.380000114440918
130.125,-34.625,2018-01-27,2.5199999809265137
130.375,-34.625,2018-01-27,2.5
130.625,-34.625,2018-01-27,2.4100000858306885
130.875,-34.625,2018-01-27,2.3399999141693115
131.125,-34.625,2018-01-27,2.319999933242798
131.375,-34.625,2018-01-27,2.369999885559082
131.625,-34.625,2018-01-27,2.450000047683716
131.875,-34.625,2018-01-27,2.4800000190734863
132.125,-34.625,2018-01-27,2.5
132.375,-34.625,2018-01-27,2.5299999713897705
132.625,-34.625,2018-01-27,2.569999933242798
132.875,-34.625,2018-01-27,2.609999895095825
133.125,-34.625,2018-01-27,2.7200000286102295
133.375,-34.625,2018-01-27,2.8499999046325684
133.625,-34.625,2018-01-27,2.819999933242798
133.875,-34.625,2018-01-27,2.890000104904175
134.125,-34.625,2018-01-27,2.950000047683716
134.375,-34.625,2018-01-27,2.9000000953674316
134.625,-34.625,2018-01-27,2.799999952316284
134.875,-34.625,2018-01-27,2.5399999618530273
135.125,-34.625,2018-01-27,2.240000009536743
135.375,-34.625,2018-01-27,2.009999990463257
135.875,-34.625,2018-01-27,2.759999990463257
136.125,-34.625,2018-01-27,3.240000009536743
136.375,-34.625,2018-01-27,3.630000114440918
136.625,-34.625,2018-01-27,4.010000228881836
136.875,-34.625,2018-01-27,4.139999866485596
137.125,-34.625,2018-01-27,4.090000152587891
137.375,-34.625,2018-01-27,4
137.875,-34.625,2018-01-27,4.409999847412109
138.125,-34.625,2018-01-27,4.630000114440918
138.375,-34.625,2018-01-27,4.659999847412109
151.625,-34.625,2018-01-27,1.100000023841858
151.875,-34.625,2018-01-27,1.4299999475479126
152.125,-34.625,2018-01-27,1.8300000429153442
152.375,-34.625,2018-01-27,2.200000047683716
152.625,-34.625,2018-01-27,2.299999952316284
152.875,-34.625,2018-01-27,2.299999952316284
153.125,-34.625,2018-01-27,2.369999885559082
153.375,-34.625,2018-01-27,2.490000009536743
153.625,-34.625,2018-01-27,2.559999942779541
153.875,-34.625,2018-01-27,2.549999952316284
154.125,-34.625,2018-01-27,2.4800000190734863
154.375,-34.625,2018-01-27,2.5299999713897705
154.625,-34.625,2018-01-27,2.549999952316284
154.875,-34.625,2018-01-27,2.4800000190734863
155.125,-34.625,2018-01-27,2.180000066757202
155.375,-34.625,2018-01-27,1.7899999618530273
155.625,-34.625,2018-01-27,1.409999966621399
155.875,-34.625,2018-01-27,1.0199999809265137
158.625,-34.625,2018-01-27,1.0299999713897705
158.875,-34.625,2018-01-27,1.1799999475479126
159.125,-34.625,2018-01-27,1.2000000476837158
159.375,-34.625,2018-01-27,1.190000057220459
159.625,-34.625,2018-01-27,1.2000000476837158
159.875,-34.625,2018-01-27,1.2400000095367432
160.125,-34.625,2018-01-27,1.2699999809265137
160.375,-34.625,2018-01-27,1.2999999523162842
160.625,-34.625,2018-01-27,1.350000023841858
160.875,-34.625,2018-01-27,1.409999966621399
161.125,-34.625,2018-01-27,1.4600000381469727
161.375,-34.625,2018-01-27,1.4600000381469727
161.625,-34.625,2018-01-27,1.440000057220459
161.875,-34.625,2018-01-27,1.4199999570846558
162.125,-34.625,2018-01-27,1.4199999570846558
162.375,-34.625,2018-01-27,1.4299999475479126
162.625,-34.625,2018-01-27,1.4199999570846558
162.875,-34.625,2018-01-27,1.440000057220459
163.125,-34.625,2018-01-27,1.5299999713897705
163.375,-34.625,2018-01-27,1.6399999856948853
163.625,-34.625,2018-01-27,1.7000000476837158
163.875,-34.625,2018-01-27,1.7100000381469727
164.125,-34.625,2018-01-27,1.6699999570846558
164.375,-34.625,2018-01-27,1.5800000429153442
164.625,-34.625,2018-01-27,1.590000033378601
164.875,-34.625,2018-01-27,1.6799999475479126
165.125,-34.625,2018-01-27,1.7999999523162842
165.375,-34.625,2018-01-27,1.850000023841858
165.625,-34.625,2018-01-27,1.7999999523162842
165.875,-34.625,2018-01-27,1.7400000095367432
166.125,-34.625,2018-01-27,1.7100000381469727
166.375,-34.625,2018-01-27,1.7300000190734863
166.625,-34.625,2018-01-27,1.809999942779541
166.875,-34.625,2018-01-27,1.8799999952316284
167.125,-34.625,2018-01-27,1.9299999475479126
167.375,-34.625,2018-01-27,2
167.625,-34.625,2018-01-27,2.1500000953674316
167.875,-34.625,2018-01-27,2.2699999809265137
168.125,-34.625,2018-01-27,2.200000047683716
168.375,-34.625,2018-01-27,1.9700000286102295
168.625,-34.625,2018-01-27,1.7200000286102295
168.875,-34.625,2018-01-27,1.5199999809265137
169.125,-34.625,2018-01-27,1.4800000190734863
169.375,-34.625,2018-01-27,1.5399999618530273
169.625,-34.625,2018-01-27,1.659999966621399
169.875,-34.625,2018-01-27,1.75
170.125,-34.625,2018-01-27,1.850000023841858
170.375,-34.625,2018-01-27,1.940000057220459
170.625,-34.625,2018-01-27,2.0199999809265137
170.875,-34.625,2018-01-27,1.9800000190734863
171.125,-34.625,2018-01-27,1.899999976158142
171.375,-34.625,2018-01-27,1.8600000143051147
171.625,-34.625,2018-01-27,1.7799999713897705
171.875,-34.625,2018-01-27,1.409999966621399
174.375,-34.625,2018-01-27,1.0800000429153442
174.625,-34.625,2018-01-27,1.2599999904632568
174.875,-34.625,2018-01-27,1.409999966621399
175.125,-34.625,2018-01-27,1.5299999713897705
175.375,-34.625,2018-01-27,1.6200000047683716
175.625,-34.625,2018-01-27,1.6200000047683716
175.875,-34.625,2018-01-27,1.5499999523162842
176.125,-34.625,2018-01-27,1.4199999570846558
176.375,-34.625,2018-01-27,1.2000000476837158
176.625,-34.625,2018-01-27,1.0499999523162842
176.875,-34.625,2018-01-27,1.0499999523162842
177.125,-34.625,2018-01-27,1.1200000047683716
177.375,-34.625,2018-01-27,1.149999976158142
177.625,-34.625,2018-01-27,1.1699999570846558
177.875,-34.625,2018-01-27,1.2100000381469727
178.125,-34.625,2018-01-27,1.3200000524520874
178.375,-34.625,2018-01-27,1.5299999713897705
178.625,-34.625,2018-01-27,1.649999976158142
178.875,-34.625,2018-01-27,1.6299999952316284
179.125,-34.625,2018-01-27,1.4900000095367432
179.375,-34.625,2018-01-27,1.350000023841858
179.625,-34.625,2018-01-27,1.309999942779541
179.875,-34.625,2018-01-27,1.2899999618530273
180.125,-34.625,2018-01-27,1.2899999618530273
180.375,-34.625,2018-01-27,1.409999966621399
180.625,-34.625,2018-01-27,1.5
180.875,-34.625,2018-01-27,1.5
181.125,-34.625,2018-01-27,1.5399999618530273
181.375,-34.625,2018-01-27,1.4900000095367432
181.625,-34.625,2018-01-27,1.4199999570846558
181.875,-34.625,2018-01-27,1.2999999523162842
182.125,-34.625,2018-01-27,1.1200000047683716
188.625,-34.625,2018-01-27,1.0800000429153442
188.875,-34.625,2018-01-27,1.2000000476837158
189.125,-34.625,2018-01-27,1.190000057220459
189.375,-34.625,2018-01-27,1.1699999570846558
189.625,-34.625,2018-01-27,1.1399999856948853
189.875,-34.625,2018-01-27,1.1299999952316284
190.125,-34.625,2018-01-27,1.0800000429153442
191.125,-34.625,2018-01-27,1.1200000047683716
191.375,-34.625,2018-01-27,1.2899999618530273
191.625,-34.625,2018-01-27,1.440000057220459
191.875,-34.625,2018-01-27,1.5099999904632568
192.125,-34.625,2018-01-27,1.5199999809265137
192.375,-34.625,2018-01-27,1.559999942779541
192.625,-34.625,2018-01-27,1.5800000429153442
192.875,-34.625,2018-01-27,1.4900000095367432
193.125,-34.625,2018-01-27,1.350000023841858
193.375,-34.625,2018-01-27,1.1799999475479126
193.625,-34.625,2018-01-27,1.0399999618530273
194.375,-34.625,2018-01-27,1.100000023841858
194.625,-34.625,2018-01-27,1.2100000381469727
194.875,-34.625,2018-01-27,1.2799999713897705
195.125,-34.625,2018-01-27,1.340000033378601
195.375,-34.625,2018-01-27,1.3600000143051147
195.625,-34.625,2018-01-27,1.3700000047683716
195.875,-34.625,2018-01-27,1.3600000143051147
196.125,-34.625,2018-01-27,1.3899999856948853
196.375,-34.625,2018-01-27,1.5199999809265137
196.625,-34.625,2018-01-27,1.6100000143051147
196.875,-34.625,2018-01-27,1.6399999856948853
197.125,-34.625,2018-01-27,1.6399999856948853
197.375,-34.625,2018-01-27,1.6799999475479126
197.625,-34.625,2018-01-27,1.690000057220459
197.875,-34.625,2018-01-27,1.6200000047683716
198.125,-34.625,2018-01-27,1.5099999904632568
198.375,-34.625,2018-01-27,1.440000057220459
198.625,-34.625,2018-01-27,1.3899999856948853
198.875,-34.625,2018-01-27,1.3899999856948853
199.125,-34.625,2018-01-27,1.4700000286102295
199.375,-34.625,2018-01-27,1.5399999618530273
199.625,-34.625,2018-01-27,1.5499999523162842
199.875,-34.625,2018-01-27,1.5499999523162842
200.125,-34.625,2018-01-27,1.4900000095367432
200.375,-34.625,2018-01-27,1.3899999856948853
200.625,-34.625,2018-01-27,1.2899999618530273
200.875,-34.625,2018-01-27,1.2000000476837158
201.125,-34.625,2018-01-27,1.1100000143051147
201.375,-34.625,2018-01-27,1.100000023841858
201.625,-34.625,2018-01-27,1.1399999856948853
201.875,-34.625,2018-01-27,1.2000000476837158
202.125,-34.625,2018-01-27,1.2799999713897705
202.375,-34.625,2018-01-27,1.3700000047683716
202.625,-34.625,2018-01-27,1.4600000381469727
202.875,-34.625,2018-01-27,1.5499999523162842
203.125,-34.625,2018-01-27,1.5800000429153442
203.375,-34.625,2018-01-27,1.5700000524520874
203.625,-34.625,2018-01-27,1.5
203.875,-34.625,2018-01-27,1.440000057220459
204.125,-34.625,2018-01-27,1.409999966621399
204.375,-34.625,2018-01-27,1.3700000047683716
204.625,-34.625,2018-01-27,1.350000023841858
204.875,-34.625,2018-01-27,1.2799999713897705
205.125,-34.625,2018-01-27,1.149999976158142
205.375,-34.625,2018-01-27,1.0299999713897705
206.125,-34.625,2018-01-27,1.0099999904632568
206.375,-34.625,2018-01-27,1.1100000143051147
206.625,-34.625,2018-01-27,1.2100000381469727
206.875,-34.625,2018-01-27,1.2899999618530273
207.125,-34.625,2018-01-27,1.3799999952316284
207.375,-34.625,2018-01-27,1.440000057220459
207.625,-34.625,2018-01-27,1.4500000476837158
207.875,-34.625,2018-01-27,1.409999966621399
208.125,-34.625,2018-01-27,1.399999976158142
208.375,-34.625,2018-01-27,1.3700000047683716
208.625,-34.625,2018-01-27,1.350000023841858
208.875,-34.625,2018-01-27,1.340000033378601
209.125,-34.625,2018-01-27,1.309999942779541
209.375,-34.625,2018-01-27,1.2699999809265137
209.625,-34.625,2018-01-27,1.2200000286102295
209.875,-34.625,2018-01-27,1.1200000047683716
210.125,-34.625,2018-01-27,1.0299999713897705
230.625,-34.625,2018-01-27,1.0299999713897705
230.875,-34.625,2018-01-27,1.149999976158142
231.125,-34.625,2018-01-27,1.309999942779541
231.375,-34.625,2018-01-27,1.3899999856948853
231.625,-34.625,2018-01-27,1.3799999952316284
231.875,-34.625,2018-01-27,1.3700000047683716
232.125,-34.625,2018-01-27,1.309999942779541
232.375,-34.625,2018-01-27,1.2799999713897705
232.625,-34.625,2018-01-27,1.3300000429153442
232.875,-34.625,2018-01-27,1.2999999523162842
233.125,-34.625,2018-01-27,1.2699999809265137
233.375,-34.625,2018-01-27,1.2999999523162842
233.625,-34.625,2018-01-27,1.440000057220459
233.875,-34.625,2018-01-27,1.5
234.125,-34.625,2018-01-27,1.5
234.375,-34.625,2018-01-27,1.5099999904632568
234.625,-34.625,2018-01-27,1.5800000429153442
234.875,-34.625,2018-01-27,1.649999976158142
235.125,-34.625,2018-01-27,1.7400000095367432
235.375,-34.625,2018-01-27,1.7999999523162842
235.625,-34.625,2018-01-27,1.8300000429153442
235.875,-34.625,2018-01-27,1.8600000143051147
236.125,-34.625,2018-01-27,2
236.375,-34.625,2018-01-27,2.109999895095825
236.625,-34.625,2018-01-27,2.240000009536743
236.875,-34.625,2018-01-27,2.3499999046325684
237.125,-34.625,2018-01-27,2.440000057220459
237.375,-34.625,2018-01-27,2.4800000190734863
237.625,-34.625,2018-01-27,2.5399999618530273
237.875,-34.625,2018-01-27,2.4800000190734863
238.125,-34.625,2018-01-27,2.440000057220459
238.375,-34.625,2018-01-27,2.4600000381469727
238.625,-34.625,2018-01-27,2.5799999237060547
238.875,-34.625,2018-01-27,2.759999990463257
239.125,-34.625,2018-01-27,2.9800000190734863
239.375,-34.625,2018-01-27,3.1700000762939453
239.625,-34.625,2018-01-27,3.240000009536743
239.875,-34.625,2018-01-27,3.259999990463257
240.125,-34.625,2018-01-27,3.259999990463257
240.375,-34.625,2018-01-27,3.2799999713897705
240.625,-34.625,2018-01-27,3.2200000286102295
240.875,-34.625,2018-01-27,3.069999933242798
241.125,-34.625,2018-01-27,2.940000057220459
241.375,-34.625,2018-01-27,2.880000114440918
241.625,-34.625,2018-01-27,2.950000047683716
241.875,-34.625,2018-01-27,3.1600000858306885
242.125,-34.625,2018-01-27,3.3399999141693115
242.375,-34.625,2018-01-27,3.4200000762939453
242.625,-34.625,2018-01-27,3.430000066757202
242.875,-34.625,2018-01-27,3.440000057220459
243.125,-34.625,2018-01-27,3.4600000381469727
243.375,-34.625,2018-01-27,3.5799999237060547
243.625,-34.625,2018-01-27,3.740000009536743
243.875,-34.625,2018-01-27,3.9000000953674316
244.125,-34.625,2018-01-27,4.019999980926514
244.375,-34.625,2018-01-27,4.050000190734863
244.625,-34.625,2018-01-27,4.010000228881836
244.875,-34.625,2018-01-27,3.9800000190734863
245.125,-34.625,2018-01-27,3.990000009536743
245.375,-34.625,2018-01-27,4.019999980926514
245.625,-34.625,2018-01-27,4.079999923706055
245.875,-34.625,2018-01-27,4.21999979019165
246.125,-34.625,2018-01-27,4.369999885559082
246.375,-34.625,2018-01-27,4.400000095367432
246.625,-34.625,2018-01-27,4.349999904632568
246.875,-34.625,2018-01-27,4.28000020980835
247.125,-34.625,2018-01-27,4.239999771118164
247.375,-34.625,2018-01-27,4.159999847412109
247.625,-34.625,2018-01-27,4.090000152587891
247.875,-34.625,2018-01-27,4.03000020980835
248.125,-34.625,2018-01-27,3.930000066757202
248.375,-34.625,2018-01-27,3.880000114440918
248.625,-34.625,2018-01-27,3.869999885559082
248.875,-34.625,2018-01-27,3.8499999046325684
249.125,-34.625,2018-01-27,3.869999885559082
249.375,-34.625,2018-01-27,3.950000047683716
249.625,-34.625,2018-01-27,4.050000190734863
249.875,-34.625,2018-01-27,4.139999866485596
250.125,-34.625,2018-01-27,4.199999809265137
250.375,-34.625,2018-01-27,4.210000038146973
250.625,-34.625,2018-01-27,4.150000095367432
250.875,-34.625,2018-01-27,4.070000171661377
251.125,-34.625,2018-01-27,3.9800000190734863
251.375,-34.625,2018-01-27,3.9100000858306885
251.625,-34.625,2018-01-27,3.8499999046325684
251.875,-34.625,2018-01-27,3.799999952316284
252.125,-34.625,2018-01-27,3.7200000286102295
252.375,-34.625,2018-01-27,3.619999885559082
252.625,-34.625,2018-01-27,3.5299999713897705
252.875,-34.625,2018-01-27,3.4700000286102295
253.125,-34.625,2018-01-27,3.4100000858306885
253.375,-34.625,2018-01-27,3.299999952316284
253.625,-34.625,2018-01-27,3.200000047683716
253.875,-34.625,2018-01-27,3.1600000858306885
254.125,-34.625,2018-01-27,3.190000057220459
254.375,-34.625,2018-01-27,3.2899999618530273
254.625,-34.625,2018-01-27,3.4100000858306885
254.875,-34.625,2018-01-27,3.490000009536743
255.125,-34.625,2018-01-27,3.5299999713897705
255.375,-34.625,2018-01-27,3.549999952316284
255.625,-34.625,2018-01-27,3.549999952316284
255.875,-34.625,2018-01-27,3.5299999713897705
256.125,-34.625,2018-01-27,3.490000009536743
256.375,-34.625,2018-01-27,3.440000057220459
256.625,-34.625,2018-01-27,3.4100000858306885
256.875,-34.625,2018-01-27,3.359999895095825
257.125,-34.625,2018-01-27,3.2899999618530273
257.375,-34.625,2018-01-27,3.180000066757202
257.625,-34.625,2018-01-27,3.069999933242798
257.875,-34.625,2018-01-27,2.990000009536743
258.125,-34.625,2018-01-27,2.950000047683716
258.375,-34.625,2018-01-27,2.930000066757202
258.625,-34.625,2018-01-27,2.9000000953674316
258.875,-34.625,2018-01-27,2.8399999141693115
259.125,-34.625,2018-01-27,2.7799999713897705
259.375,-34.625,2018-01-27,2.7100000381469727
259.625,-34.625,2018-01-27,2.609999895095825
259.875,-34.625,2018-01-27,2.430000066757202
260.125,-34.625,2018-01-27,2.200000047683716
260.375,-34.625,2018-01-27,2.140000104904175
260.625,-34.625,2018-01-27,2.2300000190734863
260.875,-34.625,2018-01-27,2.380000114440918
261.125,-34.625,2018-01-27,2.490000009536743
261.375,-34.625,2018-01-27,2.509999990463257
261.625,-34.625,2018-01-27,2.4600000381469727
261.875,-34.625,2018-01-27,2.390000104904175
262.125,-34.625,2018-01-27,2.3499999046325684
262.375,-34.625,2018-01-27,2.309999942779541
262.625,-34.625,2018-01-27,2.25
262.875,-34.625,2018-01-27,2.1600000858306885
263.125,-34.625,2018-01-27,2.0899999141693115
263.375,-34.625,2018-01-27,1.9900000095367432
263.625,-34.625,2018-01-27,1.909999966621399
263.875,-34.625,2018-01-27,1.8600000143051147
264.125,-34.625,2018-01-27,1.8600000143051147
264.375,-34.625,2018-01-27,1.7899999618530273
264.625,-34.625,2018-01-27,1.659999966621399
264.875,-34.625,2018-01-27,1.4900000095367432
265.125,-34.625,2018-01-27,1.340000033378601
265.375,-34.625,2018-01-27,1.309999942779541
265.625,-34.625,2018-01-27,1.350000023841858
265.875,-34.625,2018-01-27,1.4299999475479126
266.125,-34.625,2018-01-27,1.5
266.375,-34.625,2018-01-27,1.5399999618530273
266.625,-34.625,2018-01-27,1.4900000095367432
266.875,-34.625,2018-01-27,1.4500000476837158
267.125,-34.625,2018-01-27,1.409999966621399
267.375,-34.625,2018-01-27,1.409999966621399
267.625,-34.625,2018-01-27,1.4700000286102295
267.875,-34.625,2018-01-27,1.6100000143051147
268.125,-34.625,2018-01-27,1.7699999809265137
