lon,lat,year,max_intensity
171.625,-54.875,2017,75.4013
171.625,-54.625,2006,67.9722
171.625,-54.375,2019,65.3536
171.625,-54.125,2019,59.9145
171.625,-53.875,2019,50.8984
171.625,-53.625,1987,58.0338
171.625,-53.375,2020,86.0591
171.625,-53.125,2019,86.4862
171.625,-52.875,2019,84.8858
171.625,-52.625,1987,77.6169
171.625,-52.375,2018,69.0056
171.625,-52.125,2019,71.8923
171.625,-51.875,2019,74.9138
171.625,-51.625,2018,69.6308
171.625,-51.375,2018,82.1563
171.625,-51.125,2018,162.6819
171.625,-50.875,2018,187.5119
171.625,-50.625,2018,196.2244
171.625,-50.375,2018,180.5447
171.625,-50.125,2018,191.8239
171.625,-49.875,2018,199.9282
171.625,-49.625,2018,181.3928
171.625,-49.375,2018,177.2482
171.625,-49.125,2018,213.8041
171.625,-48.875,2018,216.2267
171.625,-48.625,2018,225.7163
171.625,-48.375,2018,234.151
171.625,-48.125,2018,183.5227
171.625,-47.875,2018,226.9854
171.625,-47.625,2018,236.5183
171.625,-47.375,2018,242.6899
171.625,-47.125,2018,239.2802
171.625,-46.875,2018,227.074
171.625,-46.625,2017,320.037
171.625,-46.375,2018,313.6821
171.625,-46.125,2018,129.8134
171.625,-45.875,2018,203.8693
171.625,-45.625,2018,207.7746
171.625,-45.375,2018,203.4597
171.625,-45.125,2018,122.584
171.625,-44.875,2017,119.4651
171.625,-44.625,2017,146.1275
171.625,-44.375,2017,167.4136
171.625,-44.125,2017,165.4404
171.625,-41.625,2018,238.8144
171.625,-41.375,2018,225.7245
171.625,-41.125,2017,378.4529
171.625,-40.875,2017,366.827
171.625,-40.625,2017,357.6094
171.625,-40.375,2017,349.7628
171.625,-40.125,2017,347.6959
171.625,-39.875,2017,346.4393
171.625,-39.625,2017,346.5522
171.625,-39.375,2018,342.476
171.625,-39.125,2018,327.1998
171.625,-38.875,2017,326.8134
171.625,-38.625,2017,322.0463
171.625,-38.375,2016,252.5969
171.625,-38.125,2016,249.1365
171.625,-37.875,2016,247.5744
171.625,-37.625,2016,246.978
171.625,-37.375,2016,246.1728
171.625,-37.125,2016,245.5516
171.625,-36.875,2016,243.8009
171.625,-36.625,2016,243.0179
171.625,-36.375,2016,240.2216
171.625,-36.125,2016,241.17
171.625,-35.875,2016,237.6699
171.625,-35.625,2016,229.5563
171.625,-35.375,2016,220.6882
171.625,-35.125,2016,216.6271
171.625,-34.875,2016,208.961
171.625,-34.625,2018,149.2586
171.625,-34.375,2018,148.1698
171.625,-34.125,2018,154.6363
171.625,-33.875,2018,153.0283
171.625,-33.625,2016,135.0199
171.625,-33.375,2016,166.9199
171.625,-33.125,2016,152.7004
171.625,-32.875,2016,282.2836
171.625,-32.625,2016,286.6967
171.625,-32.375,2016,269.7755
171.625,-32.125,2016,170.6593
171.625,-31.875,2016,100.7807
171.625,-31.625,2016,126.4738
171.625,-31.375,2016,136.2854
171.625,-31.125,2016,140.4153
171.625,-30.875,2016,146.1364
171.625,-30.625,2016,146.8041
171.625,-30.375,2016,152.8378
171.625,-30.125,2016,206.4644
171.625,-29.875,2016,224.503
171.875,-54.875,2017,76.9019
171.875,-54.625,2006,67.6963
171.875,-54.375,2006,59.2522
171.875,-54.125,2019,60.7502
171.875,-53.875,2018,53.1852
171.875,-53.625,1987,59.3318
171.875,-53.375,1987,86.8762
171.875,-53.125,2020,87.5196
171.875,-52.875,2019,86.464
171.875,-52.625,2018,67.0734
171.875,-52.375,2018,67.8246
171.875,-52.125,2019,69.7773
171.875,-51.875,2019,73.7343
171.875,-51.625,2018,69.7208
171.875,-51.375,2018,80.3959
171.875,-51.125,2018,161.1233
171.875,-50.875,2018,187.4196
171.875,-50.625,2018,147.1642
171.875,-50.375,2018,130.4272
171.875,-50.125,2018,191.8995
171.875,-49.875,2018,196.1029
171.875,-49.625,2018,177.5212
171.875,-49.375,2018,176.2332
171.875,-49.125,2018,174.2242
171.875,-48.875,2018,196.1347
171.875,-48.625,2018,170.8607
171.875,-48.375,2018,170.9207
171.875,-48.125,2018,182.5538
171.875,-47.875,2018,192.9129
171.875,-47.625,2018,236.9962
171.875,-47.375,2018,236.7471
171.875,-47.125,2018,235.5108
171.875,-46.875,2018,331.6439
171.875,-46.625,2018,334.6561
171.875,-46.375,2017,330.941
171.875,-46.125,2018,125.8943
171.875,-45.875,2018,126.6844
171.875,-45.625,2018,205.197
171.875,-45.375,2018,200.2535
171.875,-45.125,2018,192.2145
171.875,-44.875,2017,116.4695
171.875,-44.625,2017,128.995
171.875,-44.375,2017,160.1918
171.875,-44.125,2017,156.228
171.875,-41.625,2018,236.3474
171.875,-41.375,2018,230.0368
171.875,-41.125,2018,221.3082
171.875,-40.875,2017,374.9908
171.875,-40.625,2017,366.2073
171.875,-40.375,2017,354.3639
171.875,-40.125,2017,346.436
171.875,-39.875,2017,339.1686
171.875,-39.625,2017,335.9247
171.875,-39.375,2017,332.6574
171.875,-39.125,2017,321.2266
171.875,-38.875,2017,323.1141
171.875,-38.625,2017,322.7811
171.875,-38.375,2017,315.55
171.875,-38.125,2016,240.7445
171.875,-37.875,2016,241.2935
171.875,-37.625,2016,244.6183
171.875,-37.375,2016,246.8328
171.875,-37.125,2016,246.1993
171.875,-36.875,2016,243.5516
171.875,-36.625,2016,242.0729
171.875,-36.375,2016,247.7238
171.875,-36.125,2016,246.011
171.875,-35.875,2016,243.7132
171.875,-35.625,2016,238.224
171.875,-35.375,2016,230.0991
171.875,-35.125,2016,225.5851
171.875,-34.875,2016,189.0663
171.875,-34.625,2016,175.4858
171.875,-34.375,2018,139.2348
171.875,-34.125,2016,121.1096
171.875,-33.875,2016,160.2204
171.875,-33.625,2016,158.2894
171.875,-33.375,2016,181.0712
171.875,-33.125,2016,188.5196
171.875,-32.875,2016,363.5084
171.875,-32.625,2016,224.724
171.875,-32.375,2016,261.0011
171.875,-32.125,2016,163.8096
171.875,-31.875,2018,122.0643
171.875,-31.625,2018,134.042
171.875,-31.375,2018,136.9867
171.875,-31.125,2018,161.8443
171.875,-30.875,2018,140.9636
171.875,-30.625,2016,133.3354
171.875,-30.375,2016,139.748
171.875,-30.125,2016,197.9984
171.875,-29.875,2016,218.5753
172.125,-54.875,2017,76.8215
172.125,-54.625,2006,68.1957
172.125,-54.375,2006,58.1088
172.125,-54.125,2019,60.7495
172.125,-53.875,2018,52.5982
172.125,-53.625,1987,89.167
172.125,-53.375,1987,88.0438
172.125,-53.125,2020,89.2377
172.125,-52.875,2020,88.3853
172.125,-52.625,2020,67.6263
172.125,-52.375,2020,67.285
172.125,-52.125,2019,67.6733
172.125,-51.875,2019,72.0762
172.125,-51.625,2018,67.5899
172.125,-51.375,2018,97.7821
172.125,-51.125,2018,156.5157
172.125,-50.875,2018,163.6526
172.125,-50.625,2018,116.1908
172.125,-50.375,2018,125.1354
172.125,-50.125,2018,137.3557
172.125,-49.875,2018,191.564
172.125,-49.625,2018,175.218
172.125,-49.375,2018,175.0368
172.125,-49.125,2018,174.028
172.125,-48.875,2018,167.428
172.125,-48.625,2018,160.4094
172.125,-48.375,2018,167.6147
172.125,-48.125,2018,180.2457
172.125,-47.875,2018,190.9197
172.125,-47.625,2018,237.3335
172.125,-47.375,2018,240.0161
172.125,-47.125,2018,240.4666
172.125,-46.875,2018,331.9209
172.125,-46.625,2017,340.8091
172.125,-46.375,2017,341.0352
172.125,-46.125,2018,219.4942
172.125,-45.875,2018,211.9952
172.125,-45.625,2018,201.7191
172.125,-45.375,2018,198.2556
172.125,-45.125,2018,186.34
172.125,-44.875,2017,109.7642
172.125,-44.625,2017,123.8298
172.125,-44.375,2017,135.2129
172.125,-44.125,2017,154.4052
172.125,-43.875,2017,153.3341
172.125,-41.375,2018,221.0509
172.125,-41.125,2018,216.5795
172.125,-40.875,2017,379.82
172.125,-40.625,2017,372.0004
172.125,-40.375,2017,358.6825
172.125,-40.125,2017,345.4785
172.125,-39.875,2017,330.2544
172.125,-39.625,2017,329.5721
172.125,-39.375,2017,327.0251
172.125,-39.125,2017,315.3702
172.125,-38.875,2017,275.6396
172.125,-38.625,2017,277.3864
172.125,-38.375,2017,250.6128
172.125,-38.125,2017,239.3964
172.125,-37.875,2016,232.2502
172.125,-37.625,2016,240.4005
172.125,-37.375,2016,245.7428
172.125,-37.125,2016,247.3813
172.125,-36.875,2016,243.7547
172.125,-36.625,2016,242.3549
172.125,-36.375,2016,241.4938
172.125,-36.125,2016,246.7504
172.125,-35.875,2016,245.6123
172.125,-35.625,2016,240.8775
172.125,-35.375,2016,231.2058
172.125,-35.125,2016,220.0136
172.125,-34.875,2016,210.0026
172.125,-34.625,2016,157.1743
172.125,-34.375,1998,98.1427
172.125,-34.125,1998,98.5496
172.125,-33.875,1998,79.3193
172.125,-33.625,2016,150.2185
172.125,-33.375,2016,171.5003
172.125,-33.125,2016,199.6113
172.125,-32.875,2016,192.1588
172.125,-32.625,2016,359.0141
172.125,-32.375,2016,209.172
172.125,-32.125,2016,157.2172
172.125,-31.875,2018,199.1141
172.125,-31.625,2018,178.8026
172.125,-31.375,2018,166.8192
172.125,-31.125,2018,177.7007
172.125,-30.875,2018,148.8601
172.125,-30.625,2016,195.3488
172.125,-30.375,2016,201.6072
172.125,-30.125,2016,248.5647
172.125,-29.875,2016,284.2851
172.375,-54.875,1987,88.8281
172.375,-54.625,2006,73.9869
172.375,-54.375,2006,57.0573
172.375,-54.125,2019,61.3223
172.375,-53.875,1987,74.8993
172.375,-53.625,1987,84.8183
172.375,-53.375,2020,86.4401
172.375,-53.125,2020,91.2504
172.375,-52.875,2020,91.8621
172.375,-52.625,2020,70.3839
172.375,-52.375,2020,69.713
172.375,-52.125,2020,67.8216
172.375,-51.875,2018,68.4581
172.375,-51.625,2018,70.8507
172.375,-51.375,2018,69.9873
172.375,-51.125,2018,147.78
172.375,-50.875,2018,152.9878
172.375,-50.625,2018,115.4956
172.375,-50.375,2018,124.708
172.375,-50.125,2018,136.1566
172.375,-49.875,2018,170.4507
172.375,-49.625,2018,174.8423
172.375,-49.375,2018,173.1496
172.375,-49.125,2018,172.3493
172.375,-48.875,2018,169.2982
172.375,-48.625,2018,161.4984
172.375,-48.375,2018,165.2998
172.375,-48.125,2018,178.7442
172.375,-47.875,2018,191.514
172.375,-47.625,2018,230.744
172.375,-47.375,2018,234.8179
172.375,-47.125,2018,320.5688
172.375,-46.875,2018,327.8862
172.375,-46.625,2017,334.0954
172.375,-46.375,2018,213.8955
172.375,-46.125,2018,214.1557
172.375,-45.875,2018,208.4758
172.375,-45.625,2018,196.1126
172.375,-45.375,2018,192.9892
172.375,-45.125,2018,114.6786
172.375,-44.875,2017,104.3795
172.375,-44.625,2017,119.6512
172.375,-44.375,2017,131.7477
172.375,-44.125,2017,146.0031
172.375,-43.875,2017,146.3035
172.375,-40.625,2017,356.6137
172.375,-40.375,2017,347.793
172.375,-40.125,2017,340.9656
172.375,-39.875,2017,332.6026
172.375,-39.625,2017,325.3329
172.375,-39.375,2017,326.9008
172.375,-39.125,2017,316.2183
172.375,-38.875,2017,272.8645
172.375,-38.625,2017,273.6785
172.375,-38.375,2017,251.3377
172.375,-38.125,2017,243.1015
172.375,-37.875,2017,232.7257
172.375,-37.625,2016,237.2615
172.375,-37.375,2016,245.6519
172.375,-37.125,2016,248.0651
172.375,-36.875,2016,247.182
172.375,-36.625,2016,244.429
172.375,-36.375,2016,243.9094
172.375,-36.125,2016,247.6676
172.375,-35.875,2016,243.488
172.375,-35.625,2016,236.9544
172.375,-35.375,2016,227.6092
172.375,-35.125,2016,212.477
172.375,-34.875,2016,134.6859
172.375,-34.625,2018,105.9528
172.375,-34.375,1998,103.069
172.375,-34.125,1998,104.7101
172.375,-33.875,1998,86.2815
172.375,-33.625,2016,138.7845
172.375,-33.375,2016,196.7855
172.375,-33.125,2016,208.2401
172.375,-32.875,2016,202.0895
172.375,-32.625,2016,187.024
172.375,-32.375,2016,282.1727
172.375,-32.125,2018,208.3885
172.375,-31.875,2018,197.5481
172.375,-31.625,2018,232.8446
172.375,-31.375,2018,208.5673
172.375,-31.125,2018,212.4693
172.375,-30.875,2018,156.7113
172.375,-30.625,2016,169.6976
172.375,-30.375,1998,201.0443
172.375,-30.125,2016,232.3081
172.375,-29.875,2016,269.2224
172.625,-54.875,1987,92.1355
172.625,-54.625,2006,65.2756
172.625,-54.375,2006,56.7828
172.625,-54.125,1987,73.2613
172.625,-53.875,1987,76.3054
172.625,-53.625,1987,91.2784
172.625,-53.375,2020,87.5611
172.625,-53.125,2020,95.5875
172.625,-52.875,2020,93.9253
172.625,-52.625,2020,89.926
172.625,-52.375,2020,71.2987
172.625,-52.125,2020,69.46
172.625,-51.875,2018,68.0427
172.625,-51.625,2018,70.4725
172.625,-51.375,2018,72.6777
172.625,-51.125,2018,150.7926
172.625,-50.875,2018,156.2511
172.625,-50.625,2018,114.8315
172.625,-50.375,2018,123.3463
172.625,-50.125,2018,133.5849
172.625,-49.875,2018,185.3888
172.625,-49.625,2018,170.9645
172.625,-49.375,2018,174.2379
172.625,-49.125,2018,173.6619
172.625,-48.875,2018,169.9967
172.625,-48.625,2018,160.0273
172.625,-48.375,2018,167.0308
172.625,-48.125,2018,178.9809
172.625,-47.875,2018,193.9599
172.625,-47.625,2018,228.1332
172.625,-47.375,2018,229.3304
172.625,-47.125,2018,319.9307
172.625,-46.875,2018,314.2176
172.625,-46.625,2018,203.8044
172.625,-46.375,2018,199.5911
172.625,-46.125,2018,192.6268
172.625,-45.875,2017,126.1971
172.625,-45.625,2017,134.4504
172.625,-45.375,2017,124.5257
172.625,-45.125,2018,106.8216
172.625,-44.875,2017,101.8912
172.625,-44.625,2017,112.141
172.625,-44.375,2017,127.1394
172.625,-44.125,2017,141.1068
172.625,-43.875,2017,140.7805
172.625,-40.375,2017,340.8916
172.625,-40.125,2017,342.1101
172.625,-39.875,2017,339.7218
172.625,-39.625,2017,333.6186
172.625,-39.375,2017,337.4128
172.625,-39.125,2017,321.9484
172.625,-38.875,2017,323.9827
172.625,-38.625,2017,273.1555
172.625,-38.375,2017,250.433
172.625,-38.125,2017,243.4027
172.625,-37.875,2017,232.5137
172.625,-37.625,2016,236.3122
172.625,-37.375,2016,244.8525
172.625,-37.125,2016,247.3826
172.625,-36.875,2016,247.4727
172.625,-36.625,2016,245.3077
172.625,-36.375,2016,244.9881
172.625,-36.125,2016,242.7651
172.625,-35.875,2016,241.2143
172.625,-35.625,2016,234.7337
172.625,-35.375,2016,221.6077
172.625,-35.125,2016,137.7209
172.625,-34.875,1998,94.7631
172.625,-34.625,2018,111.4153
172.625,-34.375,1998,114.6175
172.625,-34.125,1998,97.0725
172.625,-33.875,1998,139.7202
172.625,-33.625,1998,190.609
172.625,-33.375,2016,204.9677
172.625,-33.125,2016,222.9418
172.625,-32.875,2016,219.549
172.625,-32.625,2016,206.9507
172.625,-32.375,2016,140.6093
172.625,-32.125,2018,215.9493
172.625,-31.875,2018,268.7596
172.625,-31.625,2018,242.779
172.625,-31.375,2018,233.333
172.625,-31.125,2018,203.6428
172.625,-30.875,2018,182.9874
172.625,-30.625,1998,215.7942
172.625,-30.375,1998,223.4774
172.625,-30.125,2016,216.8808
172.625,-29.875,2016,257.5787
172.875,-54.875,1987,88.7511
172.875,-54.625,2006,64.9136
172.875,-54.375,1987,49.1768
172.875,-54.125,1987,69.5842
172.875,-53.875,1987,76.6917
172.875,-53.625,2018,44.6688
172.875,-53.375,1987,89.8964
172.875,-53.125,2020,93.6394
172.875,-52.875,2020,97.3639
172.875,-52.625,2020,93.4474
172.875,-52.375,2020,73.3779
172.875,-52.125,2020,70.8193
172.875,-51.875,2020,68.1784
172.875,-51.625,2018,71.13
172.875,-51.375,2018,72.0374
172.875,-51.125,2018,133.8964
172.875,-50.875,2018,138.9427
172.875,-50.625,2018,112.0532
172.875,-50.375,2018,122.7211
172.875,-50.125,2018,130.4078
172.875,-49.875,2018,157.8784
172.875,-49.625,2018,163.4146
172.875,-49.375,2018,173.4003
172.875,-49.125,2018,173.0209
172.875,-48.875,2018,169.4144
172.875,-48.625,2018,208.9804
172.875,-48.375,2018,195.9415
172.875,-48.125,2018,161.5934
172.875,-47.875,2018,176.028
172.875,-47.625,2018,181.58690000000001
172.875,-47.375,2018,315.0039
172.875,-47.125,2018,314.5118
172.875,-46.875,2018,195.4273
172.875,-46.625,2018,195.6162
172.875,-46.375,2018,189.0949
172.875,-46.125,2017,122.5884
172.875,-45.875,2017,124.3776
172.875,-45.625,2017,134.9899
172.875,-45.375,2017,126.1504
172.875,-45.125,2017,105.5319
172.875,-44.875,2017,98.8777
172.875,-44.625,2017,108.1448
172.875,-44.375,2017,118.9803
172.875,-44.125,2017,122.2763
172.875,-43.875,2017,132.2409
172.875,-43.625,2017,127.1304
172.875,-43.375,2017,122.6847
172.875,-43.125,2017,124.0714
172.875,-40.625,2018,327.4091
172.875,-40.375,2018,335.3274
172.875,-40.125,2017,343.8027
172.875,-39.875,2017,345.4477
172.875,-39.625,2017,348.8987
172.875,-39.375,2017,342.8409
172.875,-39.125,2017,336.5433
172.875,-38.875,2017,328.2751
172.875,-38.625,2017,274.6754
172.875,-38.375,2017,249.8367
172.875,-38.125,2017,242.9756
172.875,-37.875,2017,232.317
172.875,-37.625,2016,237.7139
172.875,-37.375,2016,243.7836
172.875,-37.125,2016,248.0884
172.875,-36.875,2016,249.2207
172.875,-36.625,2016,244.8287
172.875,-36.375,2016,246.1085
172.875,-36.125,2016,245.0254
172.875,-35.875,2016,243.9697
172.875,-35.625,1998,300.9691
172.875,-35.375,2016,218.9766
172.875,-35.125,2018,141.7471
172.875,-34.875,2018,111.0103
172.875,-34.625,2018,116.9987
172.875,-34.375,2018,110.2972
172.875,-34.125,1998,96.6048
172.875,-33.875,1998,118.404
172.875,-33.625,1998,191.7407
172.875,-33.375,2016,221.643
172.875,-33.125,2016,238.3892
172.875,-32.875,2016,236.2022
172.875,-32.625,2016,226.9349
172.875,-32.375,2018,201.3411
172.875,-32.125,2018,220.7256
172.875,-31.875,2016,291.7241
172.875,-31.625,2016,282.3732
172.875,-31.375,2018,213.2364
172.875,-31.125,2018,205.5372
172.875,-30.875,1998,226.1036
172.875,-30.625,1998,239.6123
172.875,-30.375,1998,250.5943
172.875,-30.125,1998,257.1098
172.875,-29.875,1998,262.3265
173.125,-54.875,1987,76.6305
173.125,-54.625,1987,71.6805
173.125,-54.375,1987,50.1212
173.125,-54.125,1987,71.1052
173.125,-53.875,1987,76.0593
173.125,-53.625,2019,53.7854
173.125,-53.375,1987,90.3598
173.125,-53.125,2020,93.6221
173.125,-52.875,2020,97.5114
173.125,-52.625,2020,97.2189
173.125,-52.375,2020,95.8188
173.125,-52.125,2020,72.8718
173.125,-51.875,2020,70.3135
173.125,-51.625,2018,71.909
173.125,-51.375,2018,119.9095
173.125,-51.125,2018,128.2547
173.125,-50.875,2018,136.3228
173.125,-50.625,2018,138.1707
173.125,-50.375,2018,145.538
173.125,-50.125,2018,156.962
173.125,-49.875,2018,161.5198
173.125,-49.625,2018,168.2243
173.125,-49.375,2018,171.8474
173.125,-49.125,2018,171.4595
173.125,-48.875,2018,169.0433
173.125,-48.625,2018,219.2818
173.125,-48.375,2018,197.0444
173.125,-48.125,2018,218.6874
173.125,-47.875,2018,237.3632
173.125,-47.625,2018,254.2059
173.125,-47.375,2018,259.0424
173.125,-47.125,2018,303.6318
173.125,-46.875,2018,192.1633
173.125,-46.625,2018,188.2414
173.125,-46.375,2018,184.1614
173.125,-46.125,2018,107.5492
173.125,-45.875,2017,122.2585
173.125,-45.625,2017,122.8966
173.125,-45.375,2017,112.8996
173.125,-45.125,2017,105.6055
173.125,-44.875,2017,98.0196
173.125,-44.625,2017,104.3657
173.125,-44.375,2017,109.3614
173.125,-44.125,2017,116.7235
173.125,-43.875,2017,116.9058
173.125,-43.625,2017,125.0464
173.125,-43.375,2017,121.2273
173.125,-43.125,2017,121.9453
173.125,-41.125,2018,254.7761
173.125,-40.875,2018,248.1355
173.125,-40.625,2018,319.9991
173.125,-40.375,2018,331.6213
173.125,-40.125,2017,342.1239
173.125,-39.875,2017,347.5418
173.125,-39.625,2017,343.5068
173.125,-39.375,2017,342.8279
173.125,-39.125,2017,336.9876
173.125,-38.875,2017,330.4761
173.125,-38.625,2017,327.6408
173.125,-38.375,2017,247.0739
173.125,-38.125,2017,242.6283
173.125,-37.875,2017,233.8429
173.125,-37.625,2016,239.6082
173.125,-37.375,2016,242.3602
173.125,-37.125,2016,245.2076
173.125,-36.875,2016,246.1239
173.125,-36.625,2016,246.7831
173.125,-36.375,2016,244.1529
173.125,-36.125,2016,248.7839
173.125,-35.875,2016,246.2953
173.125,-35.625,1998,304.6591
173.125,-35.375,2016,217.2894
173.125,-35.125,2018,141.3041
173.125,-34.875,1998,117.0943
173.125,-34.625,2018,119.4921
173.125,-34.375,2019,165.363
173.125,-34.125,2019,118.4412
173.125,-33.875,1998,133.6267
173.125,-33.625,2016,206.2924
173.125,-33.375,2016,243.1973
173.125,-33.125,2016,251.6719
173.125,-32.875,2016,251.789
173.125,-32.625,2016,246.0718
173.125,-32.375,2016,244.3271
173.125,-32.125,2016,227.5059
173.125,-31.875,2016,319.9977
173.125,-31.625,2016,311.3486
173.125,-31.375,2016,292.8135
173.125,-31.125,2018,181.4614
173.125,-30.875,1998,246.327
173.125,-30.625,1998,263.5343
173.125,-30.375,1998,272.9918
173.125,-30.125,1998,282.2601
173.125,-29.875,1998,283.9265
173.375,-54.875,1987,78.8101
173.375,-54.625,1987,73.2967
173.375,-54.375,1987,67.0653
173.375,-54.125,1987,70.3231
173.375,-53.875,2019,72.0089
173.375,-53.625,2019,66.978
173.375,-53.375,1987,80.3622
173.375,-53.125,2020,67.4687
173.375,-52.875,1987,99.521
173.375,-52.625,2020,99.8034
173.375,-52.375,2020,99.9789
173.375,-52.125,2020,74.7505
173.375,-51.875,2020,72.4125
173.375,-51.625,2018,92.6737
173.375,-51.375,2018,119.6083
173.375,-51.125,2018,125.6472
173.375,-50.875,2018,130.0736
173.375,-50.625,2018,135.1335
173.375,-50.375,2018,142.0329
173.375,-50.125,2018,150.2323
173.375,-49.875,2018,159.4497
173.375,-49.625,2018,159.7562
173.375,-49.375,2018,170.2836
173.375,-49.125,2018,190.4279
173.375,-48.875,2018,189.9528
173.375,-48.625,2018,184.5944
173.375,-48.375,2018,199.4235
173.375,-48.125,2018,220.502
173.375,-47.875,2018,242.6304
173.375,-47.625,2018,254.8343
173.375,-47.375,2018,258.4808
173.375,-47.125,2018,306.3858
173.375,-46.875,2018,180.991
173.375,-46.625,2018,171.982
173.375,-46.375,2018,186.1671
173.375,-46.125,2019,113.7707
173.375,-45.875,2017,108.16
173.375,-45.625,2017,119.4115
173.375,-45.375,2017,112.5438
173.375,-45.125,2017,106.2677
173.375,-44.875,2017,97.4694
173.375,-44.625,2017,101.3505
173.375,-44.375,2017,105.7823
173.375,-44.125,2017,111.1732
173.375,-43.875,2017,114.7431
173.375,-43.625,2017,114.5118
173.375,-43.375,2017,118.9887
173.375,-43.125,2017,118.45
173.375,-42.875,2017,114.0286
173.375,-41.125,2018,253.147
173.375,-40.875,2018,251.5045
173.375,-40.625,2018,316.814
173.375,-40.375,2018,328.7372
173.375,-40.125,2017,341.6297
173.375,-39.875,2017,346.5752
173.375,-39.625,2017,343.8588
173.375,-39.375,2017,334.2101
173.375,-39.125,2016,231.2534
173.375,-38.875,2016,212.6463
173.375,-38.625,2017,324.4169
173.375,-38.375,2017,321.9931
173.375,-38.125,2017,316.4349
173.375,-37.875,2016,238.7213
173.375,-37.625,2017,300.422
173.375,-37.375,2016,242.7109
173.375,-37.125,2016,245.6475
173.375,-36.875,2016,243.7327
173.375,-36.625,2016,243.3732
173.375,-36.375,2016,244.3855
173.375,-36.125,2016,245.694
173.375,-35.875,2016,247.7395
173.375,-35.625,2016,246.7445
173.375,-34.875,2018,142.0486
173.375,-34.625,2018,146.6907
173.375,-34.375,2019,182.3914
173.375,-34.125,2019,129.0265
173.375,-33.875,2016,148.6438
173.375,-33.625,2016,214.9118
173.375,-33.375,2016,256.4162
173.375,-33.125,2016,262.1123
173.375,-32.875,2016,260.1532
173.375,-32.625,2016,258.0915
173.375,-32.375,2016,260.1154
173.375,-32.125,2016,337.4374
173.375,-31.875,2016,393.0338
173.375,-31.625,2016,332.826
173.375,-31.375,2016,288.9304
173.375,-31.125,1998,234.6693
173.375,-30.875,1998,257.3544
173.375,-30.625,1998,278.5603
173.375,-30.375,1998,292.7913
173.375,-30.125,1998,298.3596
173.375,-29.875,1998,298.5996
173.625,-54.875,1987,101.931
173.625,-54.625,1987,94.3811
173.625,-54.375,1987,87.205
173.625,-54.125,1987,42.7564
173.625,-53.875,2019,74.798
173.625,-53.625,2019,67.5807
173.625,-53.375,2020,47.0108
173.625,-53.125,2020,68.4846
173.625,-52.875,2020,103.3747
173.625,-52.625,2020,103.9072
173.625,-52.375,2020,103.0376
173.625,-52.125,2020,75.6929
173.625,-51.875,2018,83.1671
173.625,-51.625,2018,90.8844
173.625,-51.375,2018,98.2844
173.625,-51.125,2018,120.2262
173.625,-50.875,2018,121.2163
173.625,-50.625,2018,130.4408
173.625,-50.375,2018,138.7339
173.625,-50.125,2018,147.1007
173.625,-49.875,2018,171.5332
173.625,-49.625,2018,182.325
173.625,-49.375,2018,190.4422
173.625,-49.125,2018,192.3912
173.625,-48.875,2018,240.0249
173.625,-48.625,2018,185.4583
173.625,-48.375,2018,199.0014
173.625,-48.125,2018,217.1585
173.625,-47.875,2018,235.3567
173.625,-47.625,2018,247.2268
173.625,-47.375,2018,290.1943
173.625,-47.125,2018,372.4528
173.625,-46.875,2017,305.1119
173.625,-46.625,2018,173.6924
173.625,-46.375,2018,187.7151
173.625,-46.125,2019,111.7905
173.625,-45.875,2019,111.16
173.625,-45.625,2017,105.1908
173.625,-45.375,2017,109.5888
173.625,-45.125,2017,106.071
173.625,-44.875,2017,103.6277
173.625,-44.625,2017,97.5962
173.625,-44.375,2013,99.5893
173.625,-44.125,2017,108.8611
173.625,-43.875,2017,113.585
173.625,-43.625,2017,122.6079
173.625,-43.375,2017,117.2035
173.625,-43.125,2017,114.09
173.625,-42.875,2017,109.8842
173.625,-42.625,2017,109.1824
173.625,-40.875,2018,243.9824
173.625,-40.625,2018,323.0969
173.625,-40.375,2018,331.6736
173.625,-40.125,2018,235.6735
173.625,-39.875,2018,183.7961
173.625,-39.625,2016,182.4072
173.625,-39.375,2016,294.4237
173.625,-39.125,2016,274.7194
173.625,-38.875,2016,257.4798
173.625,-38.625,2016,240.5515
173.625,-38.375,2017,315.3442
173.625,-38.125,2017,309.6369
173.625,-37.875,2017,305.8578
173.625,-37.625,2016,241.5224
173.625,-37.375,2016,245.5479
173.625,-37.125,2016,244.1432
173.625,-36.875,2016,244.2885
173.625,-36.625,2016,243.1599
173.625,-36.375,2016,242.5034
173.625,-36.125,2016,239.1867
173.625,-35.875,2016,246.9707
173.625,-34.875,1998,132.7394
173.625,-34.625,2019,174.7638
173.625,-34.375,2019,183.6326
173.625,-34.125,2016,142.5356
173.625,-33.875,2016,214.3184
173.625,-33.625,2016,237.7258
173.625,-33.375,2016,262.0256
173.625,-33.125,2016,262.3942
173.625,-32.875,2016,263.7806
173.625,-32.625,2016,262.1654
173.625,-32.375,2016,285.7723
173.625,-32.125,2016,449.6813
173.625,-31.875,2016,387.2627
173.625,-31.625,2016,340.8247
173.625,-31.375,2016,246.0996
173.625,-31.125,1998,209.6266
173.625,-30.875,1998,261.001
173.625,-30.625,1998,289.3293
173.625,-30.375,1998,422.1339
173.625,-30.125,1998,426.268
173.625,-29.875,1998,419.095
173.875,-54.875,1987,103.8275
173.875,-54.625,1987,95.1986
173.875,-54.375,1987,86.263
